,ID,FULL TEXT,CREATED AT,LIKE COUNT,FOLLOWERS COUNT,LABEL
101,1.42E+18,ඉඩම් රාජ්‍ය ඇමති යන්ටම ඕනා. මොකද ඔලිම්පික් තියෙන්නේ ලොකූම ලොකු ඉඩමක නිසා. ඇත්තද සොත්ති උපාලිගේ පුතෙකුත් ගිහිල්ලා කියන්නේ? #ජයගමු #lka #lk #srilanka #slnews #AdaDeranaSinhala https://t.co/6MEzzHXrpL,7/27/2021 12:44,2,370,Other
,,,,,,
102,1.42E+18,@iamirshanrafeek ඉඩම් රාජ්‍ය ඇමති යන්ටම ඕනා. මොකද ඔලිම්පික් තියෙන්නේ ලොකූම ලොකු ඉඩමක නිසා. ඇත්තද සොත්ති උපා,7/27/2021 12:14,2,370,Other
,,,,,,
103,1.42E+18,බැසිල් ඇමතිතුමා ලංකාවට ඇවිත් මුදල් ඇමති කම බාරගත්ත විතරයි.. මැණික් හම්බුවෙනවා... https://t.co/KEJdrJJtRo,7/27/2021 11:38,94,368,Politics
,,,,,,
104,1.42E+18,"ඉඩම් රාජ්‍ය අමතා රොෂාන් රණසිංහ ඔලිම්පික් බලන්ට නාමල් බේබි සමග ගියේ ඇයි? එහි ඉඩම් සම්බන්ද මොකක් හරි ක්‍රීඩාවක් තියේද?

කෙහෙළිය-මෙහෙමයි ඔලිම්පික් ඉතින් මේ ලෝකේ ලොකු දෙයක් නේ. ඉතින් එක තියෙන්නේ ලොකූම ලොකු ඉඩමක.ඒක නිසා තමයි එක ඉඩම් රාජ්‍ය ඇමති තුමාට වැදගත්. #ජයගමු #lka #lk #srilanka https://t.co/epLw7HeAJe",7/27/2021 11:30,1,370,Politics
,,,,,,
105,1.42E+18,ගුරු විදුහල්පති වැටුප් වැඩිකිරීම සඳහා රජය කටයුතු සකස් කරනවා- ඇමති රමේෂ් - Read More &gt;&gt;&gt; https://t.co/1aLiUBMuiR #LKA #SriLanka https://t.co/4yI4MeDjVL,7/27/2021 9:22,0,2025,Politics
,,,,,,
106,1.42E+18,සහල් කිලෝවක් රු. 50කින් අඩු කරන හැටි කෘෂිකර්ම ඇමති කියයි! https://t.co/nISLxsupXT,7/27/2021 8:50,1,1018,Politics
,,,,,,
107,1.42E+18,ඇමෙරිකානු ඩොලර් බිලියනයක විදේශ ණය ගෙවා දැම්මා - ඇමති කෙහෙළිය - Read More &gt;&gt;&gt; https://t.co/IISghzhXbv #LKA #SriLanka https://t.co/UEFXJpdD7e,7/27/2021 6:38,0,2025,Politics
,,,,,,
108,1.42E+18,"“අපි ඉල්ලනවා මේ ගුරුවරුන්ගෙන් දැන් මේක ඇත හැරලා දරුවන්ට උගන්වන්න” – ඇමති රමේෂ් කැබිනට් මාධ්‍ය හමුවේදී ඉල්ලයි

වැඩි විස්තර දැන ගැනීමට පිවිසෙන්න 👇
https://t.co/PL4nYCD1Xf https://t.co/tiSJ2kjP2G",7/27/2021 6:20,1,662,Politics
,,,,,,
109,1.42E+18,"මුළු රටම විවෘත කිරීම ගැන ජනපති විසින් ඇමති මණ්ඩලයට කියූ දේ
https://t.co/CCR2dchM0a",7/27/2021 2:49,0,837,Other
,,,,,,
110,1.42E+18,@nimalhperera මොන නැවටද සල්ලි පටවලා යැව්වේ අහනවා අපේ වරාය නාවුක ඇමති 😁,7/27/2021 2:46,4,17,Other
,,,,,,
111,1.42E+18,"@nimalhperera $1bn බැදුම්කරයක් ගෙවනව කියල රටෙ මුදල් රාජ්‍ය ඇමති tweet කරනව කියන්නෙම, ඕගොල්ලො වගේ කට්ටිය ඒකට අප්",7/26/2021 21:44,20,318,Other
,,,,,,
112,1.42E+18,කලින් මුදල් ඇමති කව්ද ළමායි......? https://t.co/wt9FV5i5k7,7/26/2021 17:14,3,1006,Other
,,,,,,
113,1.42E+18,"හිටපු ඇමති මංගල සමරවීර මහතාගේ ප‍්‍රධානත්වයෙන් ‘සැබෑ දේශප්‍රේමියෝ’ නම් සංවිධානය එලි දැක්වීමේදී අවස්ථාවේදී ඔහු විසන් ඉදිරිපත් කරන ලද කරුණු මෙසේය.
“සැබෑ දේශප්‍රේමීන් පවත්වන මුල්ම මාධ්‍යය සාකච්ඡාවට Freedom Hub කාර්යාලයට පැමිණි ඔබ සියලු දෙනාව අපි සාදරයෙන් පිළිගන්නවා. 😆😂 https://t.co/wEZrNfSOQK",7/26/2021 15:59,0,830,Other
,,,,,,
114,1.42E+18,@AshWarunasuriya @nnalani1231 @Bandula07160007 @KMeeeaaow @DjE6sRhJXFJIrCR @ApiWenuwen @pdsiriwardana @ShayamikaM @WDN1989 @Udayawickramar1 @KirbyslA @blackaustralian @H_S_KandyHamu @duplicatesiri @Cats1st_ @deshanlasitha7 @uruzikal @UdanaNadun @ceyloninc,7/26/2021 15:17,3,20,Other
,,,,,,
115,1.42E+18,"පාලන මිලට වඩා අඩුවෙන් ගොවීන් වී අලෙවි කළ යුතු නැහැ – කෘෂිකර්ම ඇමති
https://t.co/ioZ9RQ7jd4",7/26/2021 14:11,0,35,Politics
,,,,,,
116,1.42E+18,🔴NEWS ALERT🔴ඇමති රිෂාඩ්ගේ බිරිඳ ඇතුළු සැකකරුවන් සිව්දෙනා අගෝස්තු 09 දක්ව... https://t.co/lZlq3GOr6W via @YouTube,7/26/2021 13:20,0,197,Crime
,,,,,,
117,1.42E+18,@ShayamikaM @AshWarunasuriya @Bandula07160007 @KosalaUdawatta @KMeeeaaow @DjE6sRhJXFJIrCR @pdsiriwardana @WDN1989 @ApiWenuwen @Udayawickramar1 @KirbyslA @blackaustralian @H_S_KandyHamu @duplicatesiri @Cats1st_ @deshanlasitha7 @uruzikal @UdanaNadun @ceylon,7/26/2021 12:30,3,235,Other
,,,,,,
118,1.42E+18,"මේ විදියට ම, 
ඇමති මණ්ඩලය, 
මන්ත්‍රී/ ඇමති වැටුප් හා වරප්‍රසාද, 
රාජ්‍ය සේවය, 
ආරක්ෂක වැය ශීර්ෂය, 
 අධ්‍යාපනයට වෙන්කරන % ගනන,

යනාදිය ද සසඳන්න, ඇමති තුමා. ! https://t.co/DKLDs67BI1",7/26/2021 11:56,1,393,Other
,,,,,,
119,1.42E+18,@newsi_lk: ජනපති සමඟ පැවැත්වූ සාකච්ඡාව සාර්ථකයි – ඇමති දයාසිරි ජයසේකර https://t.co/5FiUSJOGR0,7/26/2021 10:36,0,591,Politics
,,,,,,
120,1.42E+18,මේ ඇමති හිතන් ඉන්නේ ඩොලර් කියන්නේ හාල් වාගේ කියල වෙන්න ඇති. ෂුවර් එකටම ආචාර්ය බන්දුල ගුණවර්ධන ගෙන් ආර්ථික විද්‍යාව ටියුෂන් ගත්ත අයෙක් https://t.co/mQnPOLqDSQ,7/26/2021 9:05,18,1491,Other
,,,,,,
121,1.42E+18,"ජනපති සමග පැවැති සාකච්ඡාව ඉතා සාර්ථකයි - ඇමති නිමල් සිරිපාල

ජනාධිපති ගෝඨාභය රාජපක්ෂ මහතා සහ ශ්‍රී ලංකා නිදහස් පක්ෂ නියෝජිතයින් අතර අද (26) පෙරවරුවේ පැවැති සාකච්ඡාව ඉතා සාර්ථක බව අමාත්‍ය නිමල් සිරිපාල ද සිල්වා මහතා පවසයි.
#lka

වැඩි විස්තර - https://t.co/XCEXuoOiAF https://t.co/rI3J51OOXF",7/26/2021 8:45,9,110509,Politics
,,,,,,
122,1.42E+18,රට කඩාවැටීමට ආසන්නව තිබියදි ජාතික ඇදුම අදින ඇඟපුරාම දේශප්‍රේමය ගලායන ඇමති ගොබිලෙක් වු @UPGammanpila  විසින් තමන් පදිංචි රජයේනිවස අළුත්වැඩියාවට රුපියල් ලක්ෂ 150ක් අලිසබ්‍රි අධිකරණ ඇමති සොහොයුරාට අයත් ආයතනයට ගෙවලා. පසුගිය රජය සමයේ පාසල් දරුවන්ට ටැබ්දීමෙන් ඔවුන් වඳවෙනබව කීවේද මොහුය. https://t.co/gmxOevuUVh,7/26/2021 8:38,55,2015,Other
,,,,,,
123,1.42E+18,ගුරුවරුන්ට ඇමති බන්දුලගෙන් පණිවිඩයක් - වැටුප් වැඩි කල හැකි ක්‍රම 3ක් කියයි https://t.co/u3VwzK8SRq,7/26/2021 7:51,0,704,Other
,,,,,,
124,1.42E+18,ගුරුවරුන්ට ඇමති බන්දුලගෙන් පණිවිඩයක් - වැටුප් වැඩි කල හැකි ක්‍රම 3ක් කියයි https://t.co/3fPz5k1vWB,7/26/2021 6:37,0,1244,Other
,,,,,,
125,1.42E+18,ගුරුවරුන්ට ඇමති බන්දුලගෙන් පණිවිඩයක් - වැටුප් වැඩි කල හැකි ක්‍රම 3ක් කියයි https://t.co/2GnPhssIqL https://t.co/LC0K4icew1,7/26/2021 5:17,0,759,Other
,,,,,,
126,1.42E+18,ගුරු උද්ඝෝෂණ ඉක්මන් වැඩියි: එන්නත ඇඟට ධාරණය වෙලා නැහැ - ඖෂධ රාජ්‍ය ඇමති https://t.co/VvV330vI74,7/26/2021 3:51,0,704,Other
,,,,,,
127,1.42E+18,ගුරු උද්ඝෝෂණ ඉක්මන් වැඩියි: එන්නත ඇඟට ධාරණය වෙලා නැහැ - ඖෂධ රාජ්‍ය ඇමති https://t.co/GxVD8vhKZ5,7/26/2021 2:37,0,1244,Other
,,,,,,
128,1.42E+18,ගුරු උද්ඝෝෂණ ඉක්මන් වැඩියි: එන්නත ඇඟට ධාරණය වෙලා නැහැ - ඖෂධ රාජ්‍ය ඇමති https://t.co/L3Mgx2PuoV https://t.co/u5pG1vknze,7/26/2021 1:59,1,759,Other
,,,,,,
129,1.42E+18,@Welikumbura අපේ පොලිස් ඇමති සහ පොලිස් මාධ්ය ප්රකාශක කොහෙද දන්නෙ නැහැ...,7/25/2021 21:29,1,368,Other
,,,,,,
130,1.42E+18,@ApiWenuwen එක නේන්නම්. ආරක්ෂක ලේකම් කවුද? හේමසිරි ද? පොලිස් ඇමති සාගලද? අගමැටි රනිල්ද?,7/25/2021 17:27,1,370,Other
,,,,,,
131,1.42E+18,30ට වැඩි සියලුදෙනාට එන්නත් දුන් පසු රට විවෘත කරන බව වෙළෙඳ ඇමති පවසයි! https://t.co/8FMcb49b3O,7/25/2021 13:33,0,1018,Politics
,,,,,,
132,1.42E+18,"30ට වැඩි සියලුදෙනාට එන්නත් දුන් පසු රට විවෘත කරන බව වෙළෙඳ ඇමති පවසයි

එළඹෙන සැප්තැම්බර් මාසය වනවිට මෙරට අවුරුදු 30ට වැඩි සියලු දෙනාට එන්නත් ලබාදී අවසන් කරන බව වෙළෙඳ අමාත්‍ය බන්දුල...
#adaderanasinhala #lka #srilanka #slnews #covid19

වැඩි විස්තර - https://t.co/vTgXVWiO5l https://t.co/AWaaNG6Hyg",7/25/2021 12:18,15,110509,Politics
,,,,,,
133,1.42E+18,හාල් පොල් අඩු කරනවා වගේ ඉන්ධන මිල අඩු කරන්න බෑ..- මුදල් ඇමති https://t.co/qovsOJd9Cq,7/25/2021 8:09,0,1631,Politics
,,,,,,
134,1.42E+18,හාල් පොල් අඩු කරනවා වගේ ඉන්ධන මිල අඩු කරන්න බෑ..- මුදල් ඇමති https://t.co/rO3nnDGnja,7/25/2021 7:37,0,1244,Politics
,,,,,,
135,1.42E+18,ගුරු වර්ජනය විසඳන්න ඇමති ජීඑල්ගෙන් සඳුදාට කැබිනට් පත‍්‍රිකාවක් https://t.co/bODDo4gH91,7/25/2021 7:27,0,383,Politics
,,,,,,
136,1.42E+18,@RajapaksaNamal Olympic ගිය අයට හරි හමන් ඇදුමක්වත් මහලා දීගන්න බැරි හිඟන ඇමති. 🤮🤮🤮,7/25/2021 7:18,0,6,Other
,,,,,,
137,1.42E+18,"😠 විල්පත්තු ජෙනරාල්ට ස්ත්‍රී දූෂණ චෝදනා ඇති නිසා ඔහුට විරුද්ධව දෝශාභියෝගයක් ගෙන ඒමට අවශ්‍ය යැයි අපි සිතමු,
😠 පාර්ලිමේන්තුවේ 225 ම ස්ත්‍රී දූෂකයෙකුට එරෙහි නොවූවා යැයි මහත්වූ අපවාදයක් අනිවාර්යයෙන් පැමිනේවි.
😮 කෝ මේ නීතිපතිවරයා?
😮 කෝ මේ අධිකරණ ඇමති?

@GotabayaR @rishadbathiudee https://t.co/g5o0GiuGAE",7/25/2021 6:05,10,3299,Crime
,,,,,,
138,1.42E+18,"හාල් පොල් අඩු කරනවා වගේ ඉන්ධන මිල අඩු කරන්න බෑ..- මුදල් ඇමති

https://t.co/prLRLi8RaB",7/25/2021 5:01,1,28580,Politics
,,,,,,
139,1.42E+18,හාල් පොල් අඩු කරනවා වගේ ඉන්ධන මිල අඩු කරන්න බෑ..- මුදල් ඇමති https://t.co/Vgi8y4SRCF https://t.co/crEQPFuzzn,7/25/2021 4:36,10,28580,Politics
,,,,,,
140,1.42E+18,"@RamithaJ දේශීය වෛද්‍ය අමාත්‍යංශයේ 
 ඇමති දම්මික පැනි මාමා",7/25/2021 3:45,0,3245,Other
,,,,,,
,,,,,,
,,,,,,
143,1.42E+18,ඇස්ට්‍රාසෙනෙකා එන්නතේ දෙවන මාත්‍රාව මේ මස අගදී ජනතාවට ලබා දෙනවා – ඇමති සුදර්ශනී ප්‍රනාන්දුපුල්ලේ https://t.co/b5Is6SVAUQ https://t.co/ag7DqENzTu,7/25/2021 1:15,0,12,Politics
,,,,,,
144,1.42E+18,SW#138 ඇමති විදුරගේ  ආන්දෝලනාත්මක හෙලිදරව්ව. පුරා වස්තු රැක ගන්න අපිට හය... https://t.co/DmvpPKVkx5 via @YouTube,7/25/2021 0:52,0,2,Other
,,,,,,
145,1.42E+18,"අපි කැමති නෑ අපේ බදු මුදලින් මෙපමණ  විශාල හමුදාවක් නඩත්තු කරන්න-
පෙරටුගාමී දුමින්ද නාගමුව 
දැන්නම් ගුරු වැටුප් සටන ප්‍රබාකරන්ගෙ ltte ඊ..ලෑමේ වෙන්ඩ අධ්‍යාපන ඇමති ස්ටාලින් ගෙ අවශ්‍යතාවය අනුව ක්‍රියාත්මක වන බව නම් පේනවා.
@SilvaShavendra https://t.co/jK2MEqpQVq",7/24/2021 21:06,23,4897,Politics
